,id,imdb_id,title,recommendations
15846,338100,tt3733678,Grace Stirs Up Success,"[ 15772  68360  37822  31078  34783 281506 227159   6620 179812 251227
  19670  11911  83361 191566 105734  38821  13090 176068  16367   1951
  52894]"
15847,81434,tt0492896,Archie's Final Project,"[ 52254  24363  16803 298158  47952  54655  35066  27824 140897  14166
  68309  34152 310001  85758  15186  40841 216203  73700 151431  20564
 434166]"
15848,282502,tt2841572,Dancing Arabs,"[ 43912   3168 121640  33623 121791  68123   1986   4349  49429   7860
  35052 412202  42726  70916   4955  19101  47333   7508   9375  46995
 293262]"
15849,109001,tt5309926,Shiva,"[ 15979  92193  18223  69417  62492 102632 199160  49028  19819 249660
  26587 253533 397717   4233 114150 290542  64015 384021 132422  11820
 138122]"
15850,80880,tt0431619,Aarya,"[ 64882 117058 125835 117142   4254  88451  23776  20495 262227 120942
 417427  29538  58051 319632  40211  37711  11421 381418 105448 122023
  43670]"
15851,46403,tt0110438,Main Khiladi Tu Anari,"[  4253 276846  20916  14193  72051  22316  35064  85050 147767 135199
  85052  44749  74481  22315 353879 228355 285803  39347  20359   7457
  82575]"
15852,29014,tt0098155,Pedicab Driver,"[ 64316  11205  15724 315669  73652  34658  10044  25539  41380  18707
 156643  21733  16687  18767  37472  14538  45197  10620  10622  18816
 455043]"
15853,293238,tt1866570,Labyrinth,"[  8204   2309  23942   2897 116711  84633   9016  42567    118 250535
  11359 228326  10140  14499 266647  11648  15759   1884 409696    767
  10439]"
15854,53774,tt1504261,The Sinking of the Laconia,"[ 64735  43504  14687  13813 152760  47952  24786 115871   5925    424
   8929   8996  16514  11422  46827  78096  10479    387 293646 146563
 324786]"
15855,49106,tt0068161,The Dawns Here Are Quiet,"[338517  29266  50618  62678  72996  11422  43504 284689  16514  53774
  76758 347382   8929 156141  13506 333696  40709 145909  64735  62729
  13752]"
15856,17903,tt1155053,A Frozen Flower,"[122126  42567  64882  35196  40211 220176 133200 378450  58959  11421
   1628 381418   6520  26428  30126  14061  65203 336206  58595  65107
  26165]"
15857,20688,tt1274295,Kaminey,"[120942  13641  13830  44566 280795  84858  22315   4254  14705 123770
 103328 398535 250551 392271  22460  21734  84050  14883  16161   4599
    962]"
15858,15761,tt0296574,Company,"[210577 188161  73079  55465  41513    563  13335  32144  77931  11944
 413579  37835  39016 353311  15675  98085  15310 138217   6022  62422
  27907]"
15859,117319,tt2199711,Vishwaroopam,"[ 63670  25121  60579 363178  66346 330421  66340  29971 202973  21610
  26910 337876  19950 102362  68050  10711  11592   8333  37835 134738
  61462]"
15860,14705,tt0488414,Omkara,"[392271 285803  28805  43410  44749 280795  20132   4253  21265  39347
 352173  14134  24603 109028 390437  77864 413882 303281  14752  15084
  21571]"
15861,41902,tt0211934,Baadshah,"[ 19657  14134  19404  71662  33457  27624 277432 413543  93519 131940
  39837  24603  22315  11846   4254 114324 204082 251981 361249  16274
  14844]"
15862,71308,tt0099652,Ghayal,"[ 94965 166225  21665  23848  28805  97437  54081  29988  31525  20495
 276846  75896  82575  31248  31524  43410   5319 341420  20132  46428
  99647]"
15863,19670,tt0495034,Golmaal,"[ 44978  14546  20359 285803  19637  54081  20364  19418 338100 335392
  25867 113175 299049  72985  24603  91237  20494  43930  38223  98557
   8491]"
15864,51730,tt0104770,Royal Tramp,"[ 47647  55156  40346  11770  47648  10852  11198  18731  50507  16269
  10618 172782  63721  18665 299822  10753  69727  41343 411432 254526
  91007]"
15865,75744,tt2073070,Saheb Biwi Aur Gangster,"[172817   4253  57811  21625 280690  75745  96398  14864 109028  12647
  14072  61925  20495  52696 361131  57019  49028   4251  19457 218898
  33851]"
15866,37588,tt0297814,Bruce Lee: A Warrior's Journey,"[  9461  45197  40572  38099  21733  11205   9462  21519 407887  10423
  53807 280019  11713  10044   2109  45075  12715 348689 300168  41380
  45572]"
15867,69785,tt1836912,Shaitan,"[ 18869  44751  20287  18079 219572 174645  53569 139567  31692 329556
  27331   2088  34746  15801 127493  14607  21878  15542  16136   2034
  10711]"
15868,115124,tt0319020,Awara Paagal Deewana,"[394034 283827  85052 228355  25867  14193 147767  20495 102632  38677
  76684  10788  20294 135718  44565  11384  46040 421928 335392   5319
  22315]"
15869,287767,tt3495000,Mardaani,"[ 59201  53569  25638   4253  86004  81390  31111  31977 159932  20656
  17314  39347  40739  47504  33457  22314  10775   1058  41952  84071
  35907]"
15870,20742,tt0811066,Shootout at Lokhandwala,"[ 35907  20968  26153  14395  43410 192675  33146  97437  14394 277432
 218898  14134 347807  44977  16576 441881  82575  14705  28805  49028
  58302]"
15871,131940,tt0151150,Josh,"[413543   4251  21210  14134  15774 159090 161179  14072  15917 441881
   4252  11854  13986   4254   8079  20132   4435 377985  90634 277432
  11518]"
15872,41378,tt0084921,Five Element Ninjas,"[ 21964  40081  18867  13481  47648  10348  21521  13938  65192  76544
  10617 290864  19267  11563  60415  45197 172972  21522  18735 141461
   8697]"
15873,66340,tt0364647,Virumandi,"[ 60579 367215  26910  29971 117319  28629  63670  66346  32526  63963
  25121 120393 140229  19429  82390   1988 355786 330421  16147 141003
    687]"
15874,73652,tt0080971,The Victim,"[ 64316  15724  16687  34658  25539  41380 315669  29014  11205  18767
  45197  10044  70057  14756  21733 455043  14538  18707  10620   9461
  65192]"
15875,141131,tt0079043,The Magnificent Ruffians,"[ 13481  40081 141461  48297  60415  95990  41378  11782  19156  21964
 109088 186881  64998 104259  16456  36261  45736  46111  32520  65192
  28039]"
15876,41377,tt0080905,The Clan of the White Lotus,"[ 54182  64994  48297 186881  48301  11841  32520  22124  64992  39751
  19156 109088  40029  66756  41383    393  64998 395181  48773  37472
  18666]"
15877,44977,tt1833673,Dhoom 3,"[ 14194  20968  17478 353879  29538  19623  20742  83382 277432  86004
  21294   7508  11371  18305  84858 101783   9461  31672 337339  18857
 106155]"
15878,14194,tt0441048,Dhoom 2,"[ 17478  44977 101783  41518  14394  11763  83382  21665  37460  21982
  15772  92272  19623  10536  14979  20968  11647  22314  75745  33851
  14073]"
15879,31248,tt0473310,Ram Gopal Varma Ki Aag,"[ 12259  92193 276846  15979  20968  49028 244049  46428 103236  40420
  39837  15761  97361 115153  21665  82575  38963  69775  24603 103212
  11518]"
15880,128206,tt2181831,Shahid,"[287859  28740  20968 316654 280795 157293  11450  33511 339367  53569
  41843  32274 191121  43311  21625 291869 396643  53774  47952  19623
  22449]"
15881,212754,tt2932606,Siddharth,"[ 37438  25799  20623 228012  33202 173893  82698 196852  17139 352205
  69851   4921  81273  52696  36329 348892 413421  85543  49653  38019
 354150]"
15882,28796,tt0991243,Yakuza: Like a Dragon,"[ 20646  14943  36244  13899  36274  11315  44785 185110   2047 283127
 128241  12487  58857  14469   6075 161056   9696 202239  36909  28943
  26830]"
15883,286519,tt3302706,Boychoir,"[244260  95136  20737    464   9821  14864  57479 361571  47908  13763
  37247  25188  50225  10052  51520  31005  24016  64685  19183    858
   6950]"
15884,13592,tt0408730,Eddie Izzard: Sexie,"[ 13589  13590 109979  23750  20120 438081  16094  22688  68716  57946
  79483   9713  31668  27824 263281    460  43313  12839  55727 256962
   4474]"
15885,217341,tt2193185,Rewind,"[160799  10163  68555  57278   2161  41237  22230  22371   9426 444623
 162042  14572 127585  29742 137533  37938  14620 331592  11336  74849
   1946]"
15886,214756,tt2637276,Ted 2,"[188161  72105 258099 335797  58182  43872 109414  23023 195589   1819
 252512  35056  16771  77866  33657   1599 396810  26520   8491  12121
  28059]"
15887,247645,tt3322420,Queen,"[ 75896 336211    236  24185  83903 333678  29204  54804 339367 304410
  39347  11445 365187  11003 335392  60422  79212   9643 393196  27472
  24603]"
15888,16318,tt0341555,Sex Is Zero,"[138122  63574 214075  81760 119409  18074   9450 139467  47952  77124
  80303  14328  52741 112885  32242 431251  30843 331251 214093  10404
 243884]"
15889,207686,tt2640474,The House at the End of Time,"[  1933   8271 267268 135210  16373  60190  30447  86182  32033 180147
  48136 150202  16180  19951 336669 201085  36940  47553  25329  15962
  24073]"
15890,49375,tt0081439,Rough Cut,"[ 17143  48301  21571  46403  56168  28761  47104  10609  13672  54555
  25441 285803  11526 363579 134350 331576  14449  32599   9593  53234
  38677]"
15891,40793,tt0073451,The Nickel Ride,"[235092  47312 118887    482  18394   1607  26234  72455  27381  47423
  49126  15542 217197   9461 339403    238 124963  18487   4147  18816
  35956]"
15892,42685,tt0065032,The Stalking Moon,"[ 77915    794  42491  65674  20638  61391  11943  38770  74436  49683
   6610  27441  20942  29968  31943  86240   9777   2001  26175 147886
  25509]"
15893,63887,tt0053879,The Great Impostor,"[121636 125413   3052   9660  91422  37720  11575  37774  26186   2161
  43008  17221 106833 114096  42035  14241  11414    886  38766  21779
  49683]"
15894,264085,tt3531852,Bhoothnath Returns,"[ 31364  16094 323426  72152 177358 297222  37607  26153   4552   3022
  10647 108256  23691    401 232572   1611 192675 338676  60202  16576
  47952]"
15895,27637,tt1462050,Horst Schlämmer - Isch kandidiere!,"[396920  11406   1655  33657    712  20986  19398  28938  42293  32926
 104505  72611  22796   8951 217775 159092   8747  77280  69798 296313
  16452]"
15896,314327,tt4024104,The Royal Tailor,"[338729 385261 296633  17903 285213 158445 220176 280019 376252 122126
 107235  53514 379887 128246 342925  45075  64882 363579  51393 133200
  49214]"
15897,19792,tt0297120,Firestarter 2: Rekindled,"[  1551  21734  41759 193687  11096 376134 282672  41237  39195  27709
  12611 107327  12103  32924  25967  17212  48364  30194  13025  31428
  15301]"
15898,19386,tt0089984,He-Man and She-Ra: The Secret of the Sword,"[ 65821  41762 321109  56927  95402 302429 137200  40841  10865   9806
 109418 409696 253258  18516  11649   2525  10804  32147  62211 116569
 162042]"
15899,60541,tt0039750,Ramrod,"[ 11566 111759  20863  93313  75622    248  16090  59440  31148  43610
  45019   1813 257081   9941 236035 319340  83360  11694 368596  14012
 141267]"
15900,27847,tt0186655,Universal Soldier III: Unfinished Business,"[ 28510  62855   9349 269173   5552  93560  66741  27709 315837  49326
  49230  38360  16214    830  14664   3632 368006    876  32387  13995
   8452]"
15901,14503,tt0954541,Bachelor Party 2: The Last Temptation,"[255746  38138 109439  20995 137093  43960 398891  31821 319017  28370
  20983 384682   8273 112200  76234  45243   9582 174865  17334  52841
  12185]"
15902,13577,tt1129381,Lower Learning,"[  9451 348391  10830  96010  12839  79361  14407 225886  74308  19052
  54178  14621  20762  95808  85685  13335  69778  15797  49214  13160
   1609]"
15903,153750,tt2493466,The Complex,"[200358  43430 133601 132166  55470 297755 173638  54117  12205  81527
  48464 101330  51484  77960   5067  83079 287493  38720  92603  83754
  36771]"
15904,40069,tt0419280,Premonition,"[ 29117  58084   9315  10468 346685 264273  23550    745   2044   1644
  83495  11705  47944  32166  45256  20663 416688 182560  11020  42636
  38655]"
15905,104108,tt1291521,The Craving,"[ 13548 410876  47410 445602 454774 242095 345009 100024 283201  57211
   8989  26587 229526 292280  73963 227262 332839   5067 228108  23703
 109001]"
15906,53875,tt0200755,Journey to the Center of the Earth,"[106833  84633  14597    673  43461  43829  56931  11387    767 130401
   4868  19490  99627 172535    672  65994 228326    879    173  50620
 266647]"
15907,261023,tt1355683,Black Mass,"[ 22527   9366 388399   9956   8438    522  69069  31111 246743  68812
 164457  63505 308266  15801    769  29911    322   9039  12554    866
  18096]"
15908,206647,tt2379713,Spectre,"[ 37724  10764  36670    657    660    708  10117  36557  31692   9837
  38558 258489   2268    682  93828   4147  10428  14394  12395  16276
  40805]"
15909,61594,tt0068657,The Grand Duel,"[ 56373  49397  12758    938 154397  52916  44697  61564 237925    429
  16997  72032  46570  43417 331251  21296  94201  56578  86777  32142
  42871]"
15910,42444,tt0105717,Christmas Vacation '91,"[ 38310  47245  36236  82827  34866  19965  82080  23273  11846  62883
  11185  23048  38262  80754 146132  10338  73770  30768  74080  61799
  81831]"
15911,82827,tt0094786,Taste of Life,"[ 55823  43100  47245  42444  32480  48993  25846   4587  68816  56295
  23273  10779  81831  24807  48415  80443 296096  74711  34866  61675
  56897]"
15912,32480,tt0082714,The Marquis of Grillo,"[ 15598  54561  20914  25606  11445  23273 424145  73770  43806  55823
  47245  48937  81708  61799  45004  39061    878  40895  81831  55130
  51735]"
15913,74080,tt0077734,Traffic Jam,"[56341 23273 49125 60202 36236 99095 41779  3586 34866 11936   439 51092
 81522  4031 55049 10338 94771 10102  3520 61799 81831]"
15914,56341,tt0069235,The Scopone Game,"[ 35896  55823  74080  10299  62397  61799  23273 281783  34866  32480
  43470  54561    705  47245  36236  85285   1976   2755  25502  16902
  48937]"
15915,146132,tt0065577,The Couples,"[ 81831  12220  27012  41050  38031  13673  47245  56068 113936 252981
  45840  42444 121611  43007  45004 105085  60009  24397 120399  33253
  43100]"
15916,221717,tt0060405,The Queens,"[ 58595  42638  30126 293395  12310  26165   1887  39641  59336  16174
  42678  61799  17903 277217  11979  17379 286789  26356  46067  16902
 122126]"
15917,61799,tt0066824,A Girl in Australia,"[ 48937  45004  56341  49697  34866  47245  32480  23273  62397  81775
  50196  10338  74080  81831  58658  99095   1284  56343  56435  55823
 259171]"
15918,81831,tt0056883,The Boom,"[121611  47245 146132  45004  48937  10338  19413  98557  32480  16452
  82368  23273  62397 238399  68816  43100  12708  74080  61799 113936
    460]"
15919,62397,tt0057274,The Teacher from Vigevano,"[142499 106848  56341  34866   4599 337154  28830  47245  48937  61799
 231576 295049  32480  23273  81831 143380  55823 329263  56343  28971
  42448]"
15920,56343,tt0055602,A Difficult Life,"[  2755 280612  62883  68864  65534  22315 143547  37165  24188   1622
  34866  34595 218689  42168  39042  62397  48937  36681  50650 116014
  20390]"
15921,67377,tt0054678,The Best of Enemies,"[ 28981  11589 449758  25037  22905  30298 130633  13922  33611    853
  72431  24395  21735  78101  18780  35939  50849  48580  16121  10364
  29032]"
15922,59249,tt0054433,Vacations in Majorca,"[252067  76297 116488  81871  21442  23273 245597  56287  18168  10338
  13668  68529  32480    236  38923  47245  21055  80443  33657  75802
   9716]"
15923,5839,tt0053032,The Magliari,"[ 54561  45099  24382  55823  77451 107978  28219  10952  23273   7520
  59853 142012 298729  82066   9079   8353  63139 103396  63071  21193
  56341]"
15924,56435,tt0046292,The Sign of Venus,"[ 81871  56287 186629   1377  60191  99095 194485  56122  42229  65480
  65573  16638 279634  12513  82368  45005  11700  45004  38151 220488
  41187]"
15925,20983,tt0903606,Hooking Up,"[ 16664 110553  12839  64688  20762  65218 388256 157386  34745    838
  23367 376660   8669   2108  51993  84450  54093   1548  18598 349498
  16094]"
15926,40146,tt0081229,Night of the Demon,"[ 27709  31947  39261   9963  83099 144326 174769  27396  42904  27009
  10766 241257  17111   2654   2255  16882   9913 122857 293670  32166
  74505]"
15927,64325,tt1046245,Cross,"[359471 168676 403232    949 260063 151933    497   9842 218381   1635
  10357  15268 332976  17332 177552 109513  11074    943  87101   9593
 346079]"
15928,30926,tt0117342,Pinocchio's Revenge,"[ 17041  34806  17994  16768   9541  10909  62835   2295  10900 325039
 339527   2639 373472 136911  41952  50162  27958 393562   6498   8843
 334531]"
15929,310569,tt3742378,The Second Mother,"[ 75250  43727  10984  47837 212927  47796 261768 118121   1788  72841
  33682  26441  11852 117467   3526  47907 115451  19851 374458 284536
  42087]"
15930,92496,tt0100265,Ninja Academy,"[ 15797   1284  16452  65218  64688  26655  27824  30296  39800 352208
  81434  93511   9451 110553  55922  75262  80303  19381  38923  25528
  10260]"
15931,100057,tt1670932,American Animal,"[ 50725 241554 106143  47608 183339 132759  17174 406204  41423  44919
  37165 375798  21755  19844  52360   9786  14239 410348  76234 403431
  18683]"
15932,44661,tt0165498,Storm,"[110919  14905  62789 110608  47435  40345  74626    633  10491   2263
   9729  18613 377213   3432  43719  10633  72074   8055  29117  33034
  17479]"
15933,79854,tt1671616,18 Meals,"[ 43775  47715   1284 106219    236  39495 367999   5781  19120    492
  29264 201749 254023  43271  68256  77469    156 284290 220124   1283
  14922]"
15934,131689,tt1986994,The Wicked,"[ 16077  78071  16373    630  98631 326247 284306   5481  15979  46261
  16372  49365  18441  22175  47655   9945  26955 102256  42735 314065
 301804]"
15935,167960,tt2449810,Sanitarium,"[291680  91396  30352  26426   9086  14809 107327  20307 327674 103201
  16620  41374 293646  50441   4612 287524  11967  29154  10684  13559
  48918]"
15936,281783,tt0166788,Satyricon,"[ 56341  42021 116236  81775  63071  83728  45005  16803    156  45099
  12548 347938    439  13574  20914  16005  56853  47952  98302   9026
  11035]"
15937,47245,tt0084131,Journey with Papa,"[ 23273  36236  34866  48937  38327  81831  61799 278718  32480  23509
  42444  62397  10338  45004 168379  56341  54148  38019   2180  37768
  62491]"
15938,297291,tt3086386,The Scorpion King: Quest for Power,"[ 78049  34203  27380  13486   8487 389053  35552   6970 217923  75948
  76285  26452   9593  36243  64325   1865  38558  28963 271969   1858
  24575]"
15939,43960,tt0492878,Drake And Josh Go Hollywood,"[ 20737  81250  48706  40026 360203 109417 342896  57683  29885 276844
  14503  38408  47218  40663  11375  19874 171274 393732 256924 359025
 158431]"
15940,49725,tt0079463,Tigers in Lipstick,"[ 10599  81871  82080  22826  73120    637  43645 363757  58219  15014
  12776  58613  10846  31289  56233  26638  89651  61765 142320   4201
  57967]"
15941,19373,tt0083909,The Executioner's Song,"[ 53157   8053    820 277388  27018  32029  10398   4464 161056   9464
  21657    241  82696  45852  84496   1376 112456  26005   2088   4965
  17443]"
15942,117890,tt0066940,Confessions of a Police Captain,"[279634  32303  58658  87362  15681  46105  56435    307 190496  77560
   1284  60191 118998  19137  99600 126415   4494   1422  46027  17205
  52999]"
15943,87362,tt0070552,High Crime,"[ 10711  54523  18079 152736  26296  64739  39979 117890  99332  90092
  83788   9650 123770  19621  68863  82525  16958  13536  18869  47794
 191104]"
15944,21578,tt0473006,Bill Maher: I'm Swiss,"[ 15128  13007  14239  19157  44269  38828  26655 238399  36391  36443
  18475  39800  65759  38371  30379  16452  49577   6964  43313     13
  11153]"
15945,33556,tt1345777,Ishqiya,"[248698 413547  81273  30244  82825 283201  36204  20364 398535  25499
  64983  77864  21461  20132  21571  19623  66526  53569  57019  73027
 377213]"
15946,20769,tt0267363,Chandni Bar,"[ 20623  18079 208756 134215  14310 235092  83788  13830  19624  13536
  35956  81541 190955  84066   8744  23196  18747  31692  13641  15801
 115162]"
15947,15977,tt1327035,Dev.D,"[ 37438 253251 121636 117099  45156 120942  26941  77864 191121 209410
  52696 180252  21625  35064  14395 228108  74938   2039 157386  74949
 114790]"
15948,15412,tt0466460,Khosla Ka Ghosla!,"[398137  17725  11259  34086  20623  44589  66588 257343  20625   8879
  57811  65057 115223  88557 352094  19625  11548  23832  35992 215379
  42783]"
15949,8557,tt0497365,True North,"[277713   8129  12407   1376  57745  29911 272691  41927 102000  53380
  24153  10678 399217 161495  38542 121604  39288 200085  46953  24070
 125520]"
15950,332980,tt4319698,Little Big Master,"[ 29737   9950  14983  29911  22449 245168  56601  15185  25539  42808
   7214  53774  13311  52666  27079  47952  61052 110351 124096  29078
 101024]"
15951,16657,tt0841150,Protégé,"[ 69310  46789  42178  21454  17707   6723   9455  24889  11384  36909
 233112  10396 411268 157239  32059 232572 107682  11637 377447  14620
  22473]"
15952,194104,tt2855026,Stop the Pounding Heart,"[242828 394047  67962  59444  44308  50030 340481 132426 107393 327749
  50848  67488  58219 336000  10024 405050  11916 223365  65501 114081
  46127]"
15953,335753,tt4086116,The Amityville Playhouse,"[ 20762  16664  12839  27420   9451 110553  82545  64688 371003 297186
  27588  24068  13259  96010 113175  74308  39493 303483  13618  41828
  23943]"
15954,92398,tt1747967,Cassadaga,"[ 15979  16313   9299  26587  11601  40041  17985  49126  11586  70575
  29117  52274  40261  49365  81475  15018  12135 309879   9319 381288
  16350]"
15955,186254,tt2637848,Sirius,"[ 59974 395985 127853  51391 104858 124074  13259 133441  38643  74076
 213831  46105 249170 265330  44345  11401 110748 138217 276137 321109
 237960]"
15956,321697,tt2080374,Steve Jobs,"[109414 115782  10360 329829 171372 320882 152532 126889  27079  76203
 345920  73515 384894  70342  48457  26428  26842 217316   6963  72432
 316000]"
15957,225728,tt2884018,Macbeth,"[   986   3009  92796   1480     15  34697   4930  31987  20246  94623
  51444  35921  22744  12404  33157  34449 139058  45577  49767  41149
  44398]"
15958,208305,tt2325611,Cyanide,"[ 12115  48341  42489  64199 265226  44772  56942  18551  25784 269258
  26579  36855  12147 360737  15822  47100 136074  57880 292533  23196
  20316]"
15959,65896,tt0128292,Buttoners,"[ 26826   1284  36918 113456 387938  47715  99095  46105 283827  81442
   6079 111836  16452  20120 260672  99600    460   4494  76850  11700
 279634]"
15960,83965,tt0200208,The Thirteenth Year,"[ 74849  34766  29742  34765 417320  50620 228326  22371  24446  50794
  27353 197489  26267  68555   2897  13067  31010  49519  17912 178541
   9593]"
15961,296099,tt1524930,Vacation,"[ 11153  23703  91571  57211 109439 333348 135397  19084  95169   9530
 317214  26820   5825 139380  62883 325346  10804 257451 138832 325189
  73074]"
15962,122126,tt2544120,The Concubine,"[348689  24037 336744 116323 335640   1416  64792  41441  17903 104858
 343843 257331  64931 121462    113  41091  37502 220176 265851  68529
 256316]"
15963,41371,tt1637976,#1 Cheerleader Camp,"[ 17745  47952  30330  81434  94225  62492  80094  21148  42881 140897
  14166  33506  24363  25659  38043 112200 298158 310001    410  20983
  15186]"
15964,34067,tt0875609,Pokémon: Lucario and the Mystery of Mew,"[ 34065  50087 209112  74842  88557   7096 115223  28526  34053 409696
  82690  16808    647  16638   9593   1499  54474  80837  10479   8915
  59297]"
15965,228358,tt2924442,The Pact II,"[347764  35908   4599  14883  76848   9081 138941  63025  42309  13550
   1551   2612  31200   5237  11343  14160  84050 205076  15979  33582
  36419]"
15966,253161,tt2334733,Madame Bovary,"[12713 41975 56935 17961 64559 66135 39415  2813  4561 61578 64310 65646
 49398 61222 34013 55035  1802 78363 72272  1787  1791]"
15967,263913,tt2937254,Balls Out,"[ 26147 255647 136743  10759  20726 222899  51581 132759 384682  11023
  37517   1610   3989  16452  23479  16614  41144  31504 214264  29786
  14239]"
15968,254024,tt2967008,The Face of an Angel,"[  7872  89049 109459  46503 340484   9315   1988 162903  60631 358926
    445   1896 352200    273  51391  30159  64084  25719  25941 318781
 369697]"
15969,254905,tt2893490,Manglehorn,"[ 47907   9475  13132 375573  39197   9757  16204  14864  49511  16131
 254772  25799  42314  24807    137  97831  29952  11413  39940    968
  46889]"
15970,297462,tt2048824,Old Fashioned,"[ 26618 304850  10739  31179   9499  11403 219435  64079  21135  54690
 152584  27112  41961  87078 355890   8391  27952  49035  44308  55256
  85956]"
15971,339355,tt2547172,Larry Gaye: Renegade Male Flight Attendant,"[ 28134   9280  62492   9784  44946  18203    594  13203 220494  87826
 320132    460  38349 281289  14407  11058 309298  10210  57400  10070
  13574]"
15972,324333,tt4442130,Wild Horses,"[ 90171  28710  57019   1896  71114  19173  27092  20316 265195  10856
 344120  38238  42085 394374 237791  44641  69716 206018  32635  36971
  71714]"
15973,332662,tt2673388,The Scopia Effect,"[ 15212  13059  25967   1551  57190 316268  11336  28774  22230  44932
 280617  17100  11542  12122 387801  70247  10577  10163  25021  32234
  26656]"
15974,31140,tt0267817,Party 7,"[ 32248  21136  27331 136400  25335  20359  55448  36867  43046   6073
 113119  57698   8467  13514  24603  25659 111836  37550  25867  59143
 256092]"
15975,309924,tt3717016,After the Ball,"[ 71508  14062  13160   1163 340484 144595  16980  25719  43735 329263
   3109 253344  85758  14442  26803 276844 133790 202241 406107  11232
  66113]"
15976,336167,tt3103412,Private Number,"[ 61265  11074  11601  16764  10004  71373  11343  17168    426  15714
  44414  32166 373541  71945  72074  29140  10491  53027  10842  78383
  29117]"
15977,332976,tt3503840,Absolution,"[ 22970 305943 227667  19052  61105  31593  72100  21781  30308  45945
  72074  10988 329004  51395   4922   4706  57811  54186  39779  11020
  24154]"
15978,327833,tt1641841,Skin Trade,"[391757  30618  10336  18420 124524  16353  19803  30526  51422    494
 305044 373546  31598  32080   2487  13964   8982  19846   4349  15542
  36909]"
15979,346838,tt4026600,The Four Warriors,"[ 77461 110261  11253   9838  53780  40932   4375  72213   3485  47435
 109441  78028  61430  52011  56986  21788  46522   9714  17610     26
  41368]"
15980,328448,tt3593666,Dial a Prayer,"[ 13065  94901  16204 352490  72852  44754 157351  76891  45397  55045
  44099 244403 340481  71839  11013 142106    177  18408   9499  73576
  31078]"
15981,335805,tt1322393,Faith of Our Fathers,"[284689    792 249660 256962  50849  26916  63951  70804  15267  49578
  47435   1595    143  13923 121830 130633  72996  10142  11422  47817
  22377]"
15982,57967,tt0083102,Sweet Dreams,"[  2263  24356 240745  10862  12690 337844   2977  22627   3526  11027
  16620  12509 140897    308  41758   8129  39787  12618  42626  14024
  67809]"
15983,23843,tt0427461,The Listening,"[ 42204  30379  34746   8336 112648    393   2072  10880  35201  12633
  31544  36606  92931 159128  16606   2525  22074 286372  25528 284289
  29064]"
15984,19582,tt0834541,Sherman's Way,"[352237   1411 111605  47901  14931    166 107978  98094  25755  11853
  78320   9565 180252  24782  10471  45189  59572 139058  31200  14201
  24062]"
15985,105680,tt2238839,Love in the Buff,"[299828 151743 334132  41993  51322  31674  18425 222899  62838  33106
  81871 376916   7973  17021 315509 238811  81312  51484 211711  79483
  20813]"
15986,179966,tt1887746,Fishing Naked,"[110972   1284  99095  20120    299  11700  16452 283827  24062  33447
    460  41897  44219 426264 260672 270463 180252  13090  38770  22800
 104146]"
15987,312796,tt3248600,The Squeeze,"[ 50441 110823  18680  12278  12085  28270   9414 346646  12251   9737
  21024  24053  15128  11384  31692  10622    984  55448  40881 359460
  37237]"
15988,332936,tt3266948,Any Day,"[  9315 371446  16227  50512  54440 358926  24166  44308  44287 381015
 187028  32847   9499  42635  14326   4676   9726 109421  10170 158219
 156235]"
15989,173224,tt2290113,Along the Roadside,"[ 53296   5817  55567 253414  37609  40932  43792  43200 118381  13497
  26320  13368  59142  38907  38923 278718  19525   9526   6396  17768
  16618]"
15990,319986,tt2963344,Grace,"[ 71373 102001  13490   4916  25793 132725 186292  14499 248933   9561
  50797 408203  35690 172803 212756  15568 157827  56978  83588  13522
 120129]"
15991,4199,tt0074853,The Man in the Iron Mask,"[  4201   4199  41609   2926  82731  11370  24016  79761  43836  42040
  14003  14650   1492  11416  41946  10057   3132  73067   9967  66775
 290556]"
15992,279984,tt0089010,The Defiant Ones,"[  1879  10633  51802  33364  28433  29473 173893 235092  29464  28490
  67696  18079  29493   9717  11909 121923   2322  85837 142012  67521
  23102]"
15993,81009,tt0087480,Invitation to Hell,"[ 65300  33016  25610  12223  11596  13559  62697  40041   1091 400136
  27441  87178 108933  37618  43935    686 125490  18882   2460  41385
  25021]"
15994,38918,tt0496325,Kiss me Kismet,"[ 11518  28938  64882 332788  10297   9058  24197   6615 253251   3681
    338  20648 259720  97437  11421 370978  38317 161795 122023  12090
  39219]"
15995,217412,tt2517558,Da geht noch was!,"[ 16619  25796 114790  28938  49680  43750  13346 373889   9499 115023
 120942 140897 320910  20364 253251   6620  40794  42818  68274   1850
 191566]"
15996,30341,tt0067952,Villain,"[ 36514  68812  60759  10952   5511   5511   5511   5511  25563  21219
    560  11524  52364  88863  31692  43212  14181 242582   8289 270766
  18079]"
15997,312791,tt2577172,GirlHouse,"[100024  56669  11343  15979  74505  74899  20115  13550 215830  37534
  25329 347764 396920 325186  11449  84942 214990  18441 121640   2671
  10004]"
15998,79698,tt1321869,The Lovers,"[417427   4955  21135  27112  20309 226857  77744  20813  69422  59444
   1404   9655 110420 119374  20648  43912 258800  85654  10703  72272
  51822]"
15999,209112,tt2975590,Batman v Superman: Dawn of Justice,"[ 49521 297762   9593   5353  84584   9703 396643  10479 284052 259695
  74842  10195   1832  98566   1924 140607    415  18360  36214 111237
 291805]"
